YEAR,MO,DY,HR,PS,WS50M,RH2M,PRECTOTCORR,T2M
2014,7,5,2,93.43,5.29,94,0.05,23.06
2014,7,5,3,93.42,5.1,94.38,0.05,22.99
2014,7,5,4,93.44,5.09,94.5,0.04,22.96
2014,7,5,5,93.48,5.17,94.44,0.04,22.91
2014,7,5,6,93.55,5.14,92,0.03,23.28
2014,7,5,7,93.63,5.17,86.69,0.04,24.03
2014,7,5,8,93.69,5.19,76.38,0.03,25.62
2014,7,5,9,93.71,5.07,63.38,0.04,28.1
2014,7,5,10,93.67,4.99,54.25,0.07,30.15
2014,7,5,11,93.59,4.98,49.5,0.08,31.33
2014,7,5,12,93.5,5.06,47.44,0.09,31.84
2014,7,5,13,93.42,5.34,46.88,0.08,31.93
2014,7,5,14,93.37,6.03,48.44,0.09,31.42
2014,7,5,15,93.36,6.73,50.81,0.07,30.71
2014,7,5,16,93.38,7.33,55.75,0.05,29.33
2014,7,5,17,93.44,7.72,63.88,0.04,27.53
2014,7,5,18,93.5,7.43,73.75,0.03,25.79
2014,7,5,19,93.57,6.74,81.69,0.03,24.73
2014,7,5,20,93.63,6.02,86.06,0.02,24.25
2014,7,5,21,93.67,5.42,88.44,0.02,23.99
2014,7,5,22,93.67,5.39,89.88,0.01,23.81
2014,7,5,23,93.64,5.36,90.81,0.01,23.68
2014,7,6,0,93.59,5.29,91.75,0.01,23.59
2014,7,6,1,93.54,5.08,92.75,0.01,23.48
2014,7,6,2,93.5,4.87,93.69,0.01,23.33
2014,7,6,3,93.51,4.73,94.19,0.01,23.23
2014,7,6,4,93.53,4.79,94.31,0.01,23.13
2014,7,6,5,93.58,4.71,94.31,0.01,23.09
2014,7,6,6,93.65,4.84,88.31,0.01,23.95
2014,7,6,7,93.71,4.85,79.81,0.01,25.17
2014,7,6,8,93.75,4.86,71.94,0.04,26.38
2014,7,6,9,93.77,4.92,67.12,0.06,27.25
2014,7,6,10,93.76,5.11,63.88,0.11,27.97
2014,7,6,11,93.72,5.36,61.62,0.16,28.48
2014,7,6,12,93.67,5.79,59.56,0.16,29.03
2014,7,6,13,93.6,6.41,57.81,0.19,29.39
2014,7,6,14,93.55,6.96,57,0.2,29.46
2014,7,6,15,93.54,7.26,58.75,0.2,28.9
2014,7,6,16,93.57,7.18,61.81,0.17,28.09
2014,7,6,17,93.62,6.8,67.19,0.13,26.9
2014,7,6,18,93.69,5.99,76.69,0.12,25.4
2014,7,6,19,93.75,5.35,85.75,0.13,24.4
2014,7,6,20,93.78,4.95,90.44,0.14,24.02
2014,7,6,21,93.8,4.93,92.06,0.14,23.9
2014,7,6,22,93.78,5.08,92.75,0.13,23.73
2014,7,6,23,93.72,5.09,94.06,0.11,23.58
2014,7,7,0,93.65,5.22,94.88,0.09,23.43
2014,7,7,1,93.59,5.25,95.25,0.08,23.28
2014,7,7,2,93.55,5.13,95.81,0.08,23.15
2014,7,7,3,93.54,5.06,96.19,0.07,23.04
2014,7,7,4,93.57,5.21,95.75,0.07,22.97
2014,7,7,5,93.61,5.15,95.19,0.06,22.95
2014,7,7,6,93.68,5.02,91.5,0.05,23.6
2014,7,7,7,93.74,5.16,83.12,0.05,24.67
2014,7,7,8,93.79,5.07,74.31,0.83,25.94
2014,7,7,9,93.8,5.27,67.62,1.01,27.16
2014,7,7,10,93.78,5.91,64.12,1.52,27.87
2014,7,7,11,93.73,6.77,64.44,1.94,27.78
2014,7,7,12,93.66,7.37,65.62,2.03,27.65
2014,7,7,13,93.61,7.75,66.75,2.06,27.58
2014,7,7,14,93.56,8.09,67.62,1.96,27.55
2014,7,7,15,93.53,8.32,69.62,1.56,27.15
2014,7,7,16,93.54,8.27,74.06,1.24,26.28
2014,7,7,17,93.57,7.66,82.12,0.97,25.07
2014,7,7,18,93.62,6.34,90.12,0.71,24.08
2014,7,7,19,93.68,5.71,93.19,0.37,23.87
2014,7,7,20,93.72,5.43,94.25,0.19,23.76
2014,7,7,21,93.76,5.46,94.5,0.2,23.56
2014,7,7,22,93.76,5.44,94.19,0.22,23.28
2014,7,7,23,93.72,5.43,94.38,0.21,23.07
2014,7,8,0,93.67,5.47,95.06,0.2,22.94
2014,7,8,1,93.6,5.73,95.25,0.22,22.88
2014,7,8,2,93.55,6.19,95.38,0.25,22.85
2014,7,8,3,93.52,6.43,95.5,0.27,22.79
2014,7,8,4,93.53,6.74,95.75,0.28,22.74
2014,7,8,5,93.56,7.03,95.69,0.36,22.73
2014,7,8,6,93.61,7.25,92.56,0.44,23.23
2014,7,8,7,93.66,7.61,85.69,0.69,24.19
2014,7,8,8,93.7,7.59,77.38,0.25,25.52
2014,7,8,9,93.72,7.41,70.31,0.31,26.75
2014,7,8,10,93.7,7.17,65.38,0.5,27.76
2014,7,8,11,93.65,7.13,62.19,0.75,28.41
2014,7,8,12,93.57,7.21,61,0.93,28.68
2014,7,8,13,93.5,7.34,61.5,0.96,28.63
2014,7,8,14,93.45,7.58,63.12,0.8,28.2
2014,7,8,15,93.45,7.61,66.06,0.56,27.51
2014,7,8,16,93.47,7.44,69.88,0.37,26.65
2014,7,8,17,93.52,7.1,74.62,0.26,25.62
2014,7,8,18,93.57,6.19,84.06,0.21,24.35
2014,7,8,19,93.62,5.63,91,0.19,23.8
2014,7,8,20,93.64,5.64,92.88,0.17,23.76
2014,7,8,21,93.67,5.85,93.62,0.15,23.55
2014,7,8,22,93.67,5.94,94.19,0.14,23.34
2014,7,8,23,93.62,6.11,95,0.14,23.23
2014,7,9,0,93.56,6.15,95.81,0.17,23.12
2014,7,9,1,93.49,6.27,95.88,0.19,23.06
2014,7,9,2,93.45,6.53,95.88,0.23,23.01
2014,7,9,3,93.43,6.4,96.19,0.22,22.94
2014,7,9,4,93.45,5.99,96.25,0.21,22.87
2014,7,9,5,93.5,5.48,96.31,0.19,22.83
2014,7,9,6,93.56,5.28,92.75,0.19,23.49
2014,7,9,7,93.62,5.75,84.94,0.23,24.36
2014,7,9,8,93.67,5.58,77.06,0.22,25.37
2014,7,9,9,93.68,5.51,70.38,0.3,26.37
2014,7,9,10,93.66,5.69,65.56,0.38,27.08
2014,7,9,11,93.59,5.98,62.25,0.5,27.73
2014,7,9,12,93.5,6.47,60.31,0.48,28.19
2014,7,9,13,93.42,6.98,59.12,0.5,28.57
2014,7,9,14,93.37,7.56,59.81,0.59,28.36
2014,7,9,15,93.36,7.93,62.44,0.61,27.64
2014,7,9,16,93.38,7.95,66.44,0.52,26.68
2014,7,9,17,93.44,7.24,73.38,0.35,25.46
2014,7,9,18,93.51,5.76,84.69,0.28,24.01
2014,7,9,19,93.56,4.82,91.19,0.39,23.44
2014,7,9,20,93.59,4.6,92.94,0.39,23.35
2014,7,9,21,93.62,4.56,94.06,0.48,23.22
2014,7,9,22,93.61,4.69,95.44,0.41,23.09
2014,7,9,23,93.57,5.34,95.75,0.38,23.01
2014,7,10,0,93.52,5.82,95.88,0.38,22.9
2014,7,10,1,93.49,5.94,95.62,0.41,22.64
2014,7,10,2,93.46,5.73,95.56,0.44,22.3
2014,7,10,3,93.46,5.27,96,0.46,22.05
2014,7,10,4,93.47,5.09,96.31,0.52,21.95
2014,7,10,5,93.5,5.2,96.25,0.56,22.02
2014,7,10,6,93.56,5.42,91.62,0.69,22.95
2014,7,10,7,93.61,6.37,81.81,0.88,24.17
2014,7,10,8,93.65,6.94,71.5,1.19,25.57
2014,7,10,9,93.66,7.26,65.12,1.28,26.7
2014,7,10,10,93.65,7.44,61.69,1.31,27.47
2014,7,10,11,93.6,7.56,59.5,1.19,27.88
2014,7,10,12,93.54,7.7,58.94,1.11,27.99
2014,7,10,13,93.48,7.79,59.75,1.03,27.82
2014,7,10,14,93.45,8.13,61.31,1.06,27.35
2014,7,10,15,93.45,8.45,63.94,1.15,26.58
2014,7,10,16,93.48,8.36,67.31,1.06,25.62
2014,7,10,17,93.55,7.69,72.75,0.99,24.43
2014,7,10,18,93.62,6.18,82.69,0.94,23.05
2014,7,10,19,93.66,5.26,90.44,0.93,22.37
2014,7,10,20,93.7,5.17,93.25,0.88,22.17
2014,7,10,21,93.72,5.44,94.81,0.86,22.03
2014,7,10,22,93.72,5.93,95.5,0.78,21.93
2014,7,10,23,93.67,6.35,96,0.75,21.82
2014,7,11,0,93.61,6.66,95.94,0.83,21.69
2014,7,11,1,93.55,7.03,95.44,0.93,21.59
2014,7,11,2,93.49,7.16,95.81,0.89,21.65
2014,7,11,3,93.47,7.16,96.44,0.85,21.73
2014,7,11,4,93.47,7.43,96.62,0.85,21.91
2014,7,11,5,93.5,7.65,96.69,0.84,22.16
2014,7,11,6,93.56,8.51,93,0.83,23.14
2014,7,11,7,93.62,10.49,84.62,0.82,24.37
2014,7,11,8,93.66,11.16,76.56,1.95,25.58
2014,7,11,9,93.66,11.26,71.06,1.61,26.61
2014,7,11,10,93.62,11.63,67.38,1.29,27.47
2014,7,11,11,93.56,12.2,65.19,0.93,27.91
2014,7,11,12,93.5,12.72,67.31,0.78,27.6
2014,7,11,13,93.44,13.11,69.44,0.71,27.41
2014,7,11,14,93.39,14.02,69.69,0.75,27.42
2014,7,11,15,93.34,14.6,73.12,0.98,26.62
2014,7,11,16,93.34,14.54,79.88,1.24,25.41
2014,7,11,17,93.39,13.43,86.62,1.3,24.44
2014,7,11,18,93.43,10.91,92.94,1.45,23.76
2014,7,11,19,93.46,10.06,95,1.53,23.7
2014,7,11,20,93.49,10.1,95.5,1.59,23.62
2014,7,11,21,93.53,9.94,95.69,1.52,23.46
2014,7,11,22,93.54,10.32,95.31,1.37,23.07
2014,7,11,23,93.53,9.83,95.12,1.21,22.54
2014,7,12,0,93.48,9,95.38,1.04,22.26
2014,7,12,1,93.43,8.79,95.5,0.84,22.23
2014,7,12,2,93.38,8.9,95.25,0.8,22.15
2014,7,12,3,93.37,8.48,95.31,0.94,22.18
2014,7,12,4,93.38,7.88,95.56,1.23,22.21
2014,7,12,5,93.41,7.26,95.69,1.45,22.29
2014,7,12,6,93.45,6.64,94.62,1.55,22.8
2014,7,12,7,93.46,7.48,91.12,1.64,23.78
2014,7,12,8,93.48,9.02,86.94,1.71,24.76
2014,7,12,9,93.48,10.12,83.44,1.64,25.51
2014,7,12,10,93.46,10.81,80.62,1.54,25.98
2014,7,12,11,93.44,11.03,77.88,1.48,26.28
2014,7,12,12,93.39,10.86,76.38,1.33,26.15
2014,7,12,13,93.32,10.81,76.25,1.29,26.05
2014,7,12,14,93.25,11.17,77.75,1.3,25.83
2014,7,12,15,93.22,11.79,81,1.11,25.33
2014,7,12,16,93.24,11.96,84.62,0.87,24.65
2014,7,12,17,93.28,11.54,88.5,0.77,23.87
2014,7,12,18,93.33,10.13,93.25,0.81,23.15
2014,7,12,19,93.39,9.46,94.88,0.74,22.97
2014,7,12,20,93.44,8.37,95.38,0.62,22.92
2014,7,12,21,93.48,7.68,95.88,0.51,22.89
2014,7,12,22,93.48,7.08,96.31,0.43,22.83
2014,7,12,23,93.43,6.87,96.62,0.39,22.78
2014,7,13,0,93.36,6.82,96.81,0.39,22.74
2014,7,13,1,93.3,6.39,97.12,0.4,22.74
2014,7,13,2,93.27,6.37,97,0.36,22.82
2014,7,13,3,93.25,6.53,96.94,0.36,22.91
2014,7,13,4,93.23,7.13,96.69,0.42,23.02
2014,7,13,5,93.25,7.42,96.69,0.53,23.13
2014,7,13,6,93.29,7.56,94.75,0.7,23.73
2014,7,13,7,93.33,9.2,88.56,1.02,24.8
2014,7,13,8,93.38,9.92,79.38,0.27,26.1
2014,7,13,9,93.39,10,71.88,0.31,27.3
2014,7,13,10,93.39,9.77,67.25,0.34,28.2
2014,7,13,11,93.36,9.7,65.88,0.36,28.44
2014,7,13,12,93.31,10.05,66.44,0.39,28.33
2014,7,13,13,93.27,10.34,68.69,0.42,27.89
2014,7,13,14,93.27,10.39,71,0.39,27.33
2014,7,13,15,93.27,10.25,75.44,0.35,26.43
2014,7,13,16,93.3,9.71,81.12,0.3,25.48
2014,7,13,17,93.34,8.84,87.5,0.25,24.52
2014,7,13,18,93.38,7.95,92.69,0.26,23.87
2014,7,13,19,93.41,8.09,94.44,0.31,23.66
2014,7,13,20,93.43,8.4,94.69,0.35,23.56
2014,7,13,21,93.44,8.07,95,0.3,23.48
2014,7,13,22,93.44,7.83,95.12,0.27,23.4
2014,7,13,23,93.41,7.51,95.38,0.33,23.32
2014,7,14,0,93.35,7.35,95.5,0.39,23.2
2014,7,14,1,93.3,7.39,95.38,0.46,22.95
2014,7,14,2,93.25,7.79,95.38,0.5,22.75
2014,7,14,3,93.21,7.68,95.88,0.53,22.62
2014,7,14,4,93.21,7.81,96.12,0.58,22.62
2014,7,14,5,93.24,7.56,96.31,0.58,22.7
2014,7,14,6,93.32,7.25,94.62,0.57,23.29
2014,7,14,7,93.4,8.58,89.69,0.53,24.17
2014,7,14,8,93.45,8.99,82.31,0.43,25.26
2014,7,14,9,93.45,8.92,75.06,0.44,26.46
2014,7,14,10,93.42,9,69.75,0.42,27.43
2014,7,14,11,93.35,9.26,64.62,0.49,28.43
2014,7,14,12,93.28,9.54,63.69,0.43,28.58
2014,7,14,13,93.23,9.72,66.31,0.37,27.9
2014,7,14,14,93.21,9.91,70.81,0.34,26.99
2014,7,14,15,93.19,9.79,76.62,0.32,25.88
2014,7,14,16,93.21,9.19,82.44,0.33,25.03
2014,7,14,17,93.24,8.35,88.19,0.34,24.28
2014,7,14,18,93.26,7.73,92.56,0.37,23.79
2014,7,14,19,93.28,7.68,94.5,0.37,23.61
2014,7,14,20,93.31,7.96,95,0.36,23.46
2014,7,14,21,93.34,7.47,95.69,0.36,23.34
2014,7,14,22,93.33,7.15,96.06,0.38,23.24
2014,7,14,23,93.28,7.72,95.81,0.41,23.14
2014,7,15,0,93.2,7.62,96.38,0.47,23.05
2014,7,15,1,93.13,7.28,96.69,0.54,23.03
2014,7,15,2,93.09,7.6,96.62,0.58,23.06
2014,7,15,3,93.08,7.94,96.56,0.6,23.09
2014,7,15,4,93.09,8.1,96.75,0.58,23.12
2014,7,15,5,93.08,8.45,96.75,0.55,23.16
2014,7,15,6,93.12,8.65,95.12,0.54,23.63
2014,7,15,7,93.19,9.88,90.38,0.61,24.51
2014,7,15,8,93.24,10.8,81.62,2.13,25.72
2014,7,15,9,93.26,10.65,76.81,2.27,26.61
2014,7,15,10,93.23,10.68,73.56,2.5,27.26
2014,7,15,11,93.17,10.92,74.31,2.21,27.21
2014,7,15,12,93.12,11.08,77.12,2.61,26.87
2014,7,15,13,93.07,11.23,80.12,2.24,26.44
2014,7,15,14,93.03,11.43,84.19,2.65,25.73
2014,7,15,15,93.01,11.35,88.88,2.21,24.95
2014,7,15,16,93.01,10.89,91.88,2.13,24.43
2014,7,15,17,93.05,10.45,94.06,1.96,24.03
2014,7,15,18,93.11,10.74,95.25,2.05,23.71
2014,7,15,19,93.17,11.72,95.31,1.96,23.45
2014,7,15,20,93.24,11.87,95.19,1.88,23.24
2014,7,15,21,93.31,11.81,95.06,1.57,23.05
2014,7,15,22,93.34,11.54,95,1.08,22.8
2014,7,15,23,93.29,11.25,95.38,0.92,22.62
2014,7,16,0,93.19,11.41,95.38,0.86,22.47
2014,7,16,1,93.11,11.44,95.5,0.96,22.29
2014,7,16,2,93.06,10.81,95.81,0.93,22.3
2014,7,16,3,93.07,10.05,95.75,0.93,22.42
2014,7,16,4,93.11,9.31,95.88,0.98,22.49
2014,7,16,5,93.13,9.06,95.94,1.03,22.58
2014,7,16,6,93.17,8.84,94.94,1.19,22.98
2014,7,16,7,93.22,9.05,93.25,1.41,23.58
2014,7,16,8,93.25,10.89,89.75,1.04,24.3
2014,7,16,9,93.28,12.54,83.31,1.23,25.35
2014,7,16,10,93.26,13.48,79.31,1.43,26.07
2014,7,16,11,93.21,14.03,79.69,1.57,26.02
2014,7,16,12,93.16,14.36,81.81,1.44,25.65
2014,7,16,13,93.1,14.65,83.81,1.51,25.23
2014,7,16,14,93.07,14.99,85.62,1.35,24.79
2014,7,16,15,93.07,15.01,85.69,1.08,24.53
2014,7,16,16,93.1,14.26,87.94,0.93,24.03
2014,7,16,17,93.14,12.52,91.44,0.76,23.55
2014,7,16,18,93.19,11.25,94.31,0.79,23.2
2014,7,16,19,93.24,11.34,95.19,0.81,23.11
2014,7,16,20,93.28,11.48,95.44,0.78,23.15
2014,7,16,21,93.32,11.45,95.5,0.85,23.19
2014,7,16,22,93.32,11.51,95.56,0.76,23.21
2014,7,16,23,93.26,11.78,95.69,0.66,23.2
2014,7,17,0,93.21,11.6,95.81,0.62,23.19
2014,7,17,1,93.16,11.47,95.81,0.57,23.19
2014,7,17,2,93.11,11.83,95.94,0.57,23.18
2014,7,17,3,93.08,12.39,95.81,0.58,23.14
2014,7,17,4,93.09,12.47,95.94,0.56,23.07
2014,7,17,5,93.14,12.27,95.94,0.62,23.02
2014,7,17,6,93.2,12.1,94.12,0.64,23.44
2014,7,17,7,93.26,13.83,88.94,0.69,24.32
2014,7,17,8,93.3,14.11,82.44,1.11,25.44
2014,7,17,9,93.31,13.88,75.75,1.24,26.73
2014,7,17,10,93.29,13.53,72.44,1.39,27.58
2014,7,17,11,93.25,13.38,71,1.52,27.92
2014,7,17,12,93.2,13.18,71.31,1.5,27.83
2014,7,17,13,93.17,12.99,70.94,1.46,27.74
2014,7,17,14,93.15,13.38,72.25,1.55,27.26
2014,7,17,15,93.14,13.79,74.94,1.5,26.59
2014,7,17,16,93.15,13.39,80.06,1.23,25.71
2014,7,17,17,93.19,12.27,87.56,1.08,24.65
2014,7,17,18,93.24,10.55,93.69,1.12,23.85
2014,7,17,19,93.29,10.84,95.19,1.13,23.63
2014,7,17,20,93.33,11.29,95.12,1.16,23.55
2014,7,17,21,93.37,11.1,95.25,0.79,23.49
2014,7,17,22,93.37,11.01,95.44,0.57,23.41
2014,7,17,23,93.31,11.11,95.56,0.51,23.33
2014,7,18,0,93.23,11.29,95.44,0.48,23.29
2014,7,18,1,93.18,11.32,95.56,0.56,23.17
2014,7,18,2,93.13,11.26,95.81,0.75,23.21
2014,7,18,3,93.11,11.4,95.88,0.94,23.23
2014,7,18,4,93.12,11.29,96.06,0.92,23.23
2014,7,18,5,93.15,11.04,96,0.97,23.26
2014,7,18,6,93.22,11.07,94.25,0.93,23.81
2014,7,18,7,93.31,13.26,88.19,1.01,24.77
2014,7,18,8,93.37,14.13,81.5,0.75,25.76
2014,7,18,9,93.4,14.5,75.44,0.78,26.81
2014,7,18,10,93.38,14.84,71.75,0.76,27.58
2014,7,18,11,93.35,14.88,70,0.78,27.9
2014,7,18,12,93.3,14.9,70.12,0.69,27.73
2014,7,18,13,93.25,14.93,73.5,0.65,26.85
2014,7,18,14,93.21,14.8,78,0.71,25.88
2014,7,18,15,93.23,14.04,81.06,0.73,25.19
2014,7,18,16,93.24,13.27,85.06,0.65,24.51
2014,7,18,17,93.26,11.88,89.5,0.46,23.83
2014,7,18,18,93.3,10.49,93.88,0.47,23.32
2014,7,18,19,93.34,10.44,94.81,0.46,23.19
2014,7,18,20,93.39,10.19,95.19,0.5,23.2
2014,7,18,21,93.42,10.28,95.31,0.49,23.21
2014,7,18,22,93.41,10.61,95.5,0.47,23.13
2014,7,18,23,93.36,11.11,95.56,0.48,22.96
2014,7,19,0,93.28,11.68,95.5,0.44,22.7
2014,7,19,1,93.22,11.69,95.5,0.45,22.45
2014,7,19,2,93.2,11.05,95.69,0.44,22.39
2014,7,19,3,93.22,10.87,95.62,0.43,22.46
2014,7,19,4,93.24,10.91,95.62,0.52,22.52
2014,7,19,5,93.29,10.89,95.69,0.45,22.64
2014,7,19,6,93.34,11.19,94.25,0.49,23.07
2014,7,19,7,93.4,12.6,90.25,0.54,23.69
2014,7,19,8,93.47,12.99,85.5,0.42,24.4
2014,7,19,9,93.49,13.05,81.06,0.45,25.14
2014,7,19,10,93.46,13.23,79.69,0.45,25.41
2014,7,19,11,93.42,13.07,78.12,0.49,25.65
2014,7,19,12,93.37,12.63,76.44,0.54,25.94
2014,7,19,13,93.31,12.46,75.06,0.54,26.25
2014,7,19,14,93.28,12.45,75.44,0.55,26.13
2014,7,19,15,93.27,12.32,80.12,0.54,25.3
2014,7,19,16,93.27,12.05,84.88,0.41,24.55
2014,7,19,17,93.32,10.99,89.25,0.34,23.83
2014,7,19,18,93.39,9.46,94.12,0.35,23.19
2014,7,19,19,93.46,9.62,95,0.27,22.9
2014,7,19,20,93.51,9.37,95.44,0.24,22.8
2014,7,19,21,93.54,9.46,95.75,0.22,22.76
2014,7,19,22,93.54,9,96.31,0.18,22.79
2014,7,19,23,93.49,9.56,96.19,0.16,22.79
2014,7,20,0,93.44,9.96,96.44,0.17,22.72
2014,7,20,1,93.39,10.06,96.44,0.16,22.63
2014,7,20,2,93.36,10.22,96.44,0.16,22.51
2014,7,20,3,93.36,10.2,96.44,0.17,22.46
2014,7,20,4,93.37,10.12,96.44,0.16,22.41
2014,7,20,5,93.42,9.99,96.38,0.19,22.37
2014,7,20,6,93.47,10.15,94.38,0.25,22.83
2014,7,20,7,93.53,11.57,89.25,0.3,23.61
2014,7,20,8,93.58,12.18,82.69,0.51,24.63
2014,7,20,9,93.6,12.51,76.19,0.58,25.84
2014,7,20,10,93.59,12.8,73,0.64,26.55
2014,7,20,11,93.56,13.16,72.38,0.61,26.67
2014,7,20,12,93.53,13.27,74,0.58,26.29
2014,7,20,13,93.49,13.17,74.75,0.54,26.09
2014,7,20,14,93.46,12.84,76.25,0.52,25.81
2014,7,20,15,93.46,12.36,79.31,0.52,25.19
2014,7,20,16,93.47,11.44,84.38,0.47,24.36
2014,7,20,17,93.51,9.93,90.38,0.38,23.51
2014,7,20,18,93.56,8.19,94.62,0.38,22.96
2014,7,20,19,93.61,8.64,95.69,0.41,22.76
2014,7,20,20,93.65,8.37,96.06,0.38,22.72
2014,7,20,21,93.69,8.36,96.25,0.35,22.68
2014,7,20,22,93.69,8.85,96.25,0.29,22.65
2014,7,20,23,93.63,8.83,96.5,0.26,22.6
2014,7,21,0,93.54,8.95,96.62,0.33,22.55
2014,7,21,1,93.47,9.44,96.62,0.31,22.55
2014,7,21,2,93.42,9.75,96.44,0.33,22.46
2014,7,21,3,93.41,9.62,96.38,0.31,22.29
2014,7,21,4,93.44,9.45,96.5,0.28,22.19
2014,7,21,5,93.48,9.31,96.44,0.25,22.2
2014,7,21,6,93.54,9.15,94.81,0.26,22.71
2014,7,21,7,93.59,10.88,88.94,0.34,23.63
2014,7,21,8,93.61,11.66,80.94,1.6,24.89
2014,7,21,9,93.61,11.74,76.88,1.81,25.72
2014,7,21,10,93.59,11.75,74.31,2.25,26.49
2014,7,21,11,93.54,11.88,72.88,2.65,26.91
2014,7,21,12,93.47,12,72.38,2.79,27.17
2014,7,21,13,93.43,11.99,74.88,2.68,26.73
2014,7,21,14,93.4,12.01,78.12,2.2,25.91
2014,7,21,15,93.41,11.7,82.5,1.53,24.98
2014,7,21,16,93.45,11.03,87.5,1.1,24.04
2014,7,21,17,93.5,9.85,91.88,0.98,23.31
2014,7,21,18,93.55,9.18,95,1.14,22.86
2014,7,21,19,93.59,9.43,95.69,1.22,22.73
2014,7,21,20,93.61,9.34,95.88,1.32,22.76
2014,7,21,21,93.6,9.51,96.12,1.49,22.77
2014,7,21,22,93.58,9.76,96.31,1.46,22.75
2014,7,21,23,93.55,9.62,96.44,1.38,22.69
2014,7,22,0,93.53,9.35,96.38,1.07,22.65
2014,7,22,1,93.47,9.31,96.56,0.87,22.62
2014,7,22,2,93.41,9.59,96.5,0.91,22.61
2014,7,22,3,93.39,9.45,96.56,1,22.62
2014,7,22,4,93.41,9,96.69,1.12,22.61
2014,7,22,5,93.44,8.32,96.81,1.35,22.63
2014,7,22,6,93.51,8.56,95.69,1.34,22.9
2014,7,22,7,93.56,9.39,93.62,1.64,23.4
2014,7,22,8,93.59,10.53,89.62,1.12,23.98
2014,7,22,9,93.6,10.95,85.75,1.24,24.48
2014,7,22,10,93.59,11.13,84.69,1.29,24.62
2014,7,22,11,93.55,11.3,84.44,1.33,24.63
2014,7,22,12,93.49,11.53,84.94,1.26,24.48
2014,7,22,13,93.44,11.75,86.19,1.2,24.2
2014,7,22,14,93.4,11.82,87.38,1.14,23.89
2014,7,22,15,93.39,11.6,89.06,1.07,23.53
2014,7,22,16,93.41,10.76,91.94,0.97,23.15
2014,7,22,17,93.44,9.81,94.31,0.94,22.94
2014,7,22,18,93.48,9.71,95.69,1.17,22.77
2014,7,22,19,93.53,9.82,96.25,1.28,22.72
2014,7,22,20,93.55,9.8,96.44,1.23,22.74
2014,7,22,21,93.56,9.91,96.69,1.22,22.77
2014,7,22,22,93.55,10.29,96.56,1.33,22.83
2014,7,22,23,93.5,10.76,96.62,1.43,22.84
2014,7,23,0,93.43,11.1,96.69,1.51,22.87
2014,7,23,1,93.35,11.39,96.75,1.56,22.88
2014,7,23,2,93.31,11.6,96.81,1.6,22.87
2014,7,23,3,93.29,11.85,96.75,1.69,22.82
2014,7,23,4,93.3,11.73,96.69,1.47,22.75
2014,7,23,5,93.35,11.32,96.69,1.39,22.7
2014,7,23,6,93.42,10.95,96.12,1.4,22.84
2014,7,23,7,93.49,11.5,94.75,1.47,23.21
2014,7,23,8,93.53,12.77,91.94,0.74,23.55
2014,7,23,9,93.53,13.6,87.19,0.87,24.17
2014,7,23,10,93.51,13.73,83.19,0.92,24.8
2014,7,23,11,93.47,13.7,80.88,1.08,25.28
2014,7,23,12,93.41,14.05,81.38,0.99,25.26
2014,7,23,13,93.33,14.37,81.19,1.03,25.29
2014,7,23,14,93.28,14.51,80.75,1,25.22
2014,7,23,15,93.27,14.19,82.81,0.99,24.9
2014,7,23,16,93.3,13.53,86.12,0.82,24.3
2014,7,23,17,93.36,11.5,91.75,0.73,23.46
2014,7,23,18,93.41,9.95,95.69,0.71,22.94
2014,7,23,19,93.44,10.24,96.25,0.67,22.81
2014,7,23,20,93.47,10.18,96.19,0.58,22.76
2014,7,23,21,93.52,9.86,96.25,0.46,22.74
2014,7,23,22,93.52,9.94,96.31,0.39,22.71
2014,7,23,23,93.46,10.08,96.44,0.36,22.65
2014,7,24,0,93.38,10.29,96.5,0.34,22.57
2014,7,24,1,93.33,10.28,96.5,0.29,22.5
2014,7,24,2,93.3,9.97,96.75,0.3,22.41
2014,7,24,3,93.29,9.57,96.88,0.31,22.36
2014,7,24,4,93.31,9.31,97,0.34,22.33
2014,7,24,5,93.35,9.15,96.94,0.33,22.33
2014,7,24,6,93.41,8.84,95.19,0.38,22.83
2014,7,24,7,93.47,10.49,88.81,0.46,23.84
2014,7,24,8,93.5,11.34,80,0.3,25.24
2014,7,24,9,93.51,11.84,72.69,0.29,26.61
2014,7,24,10,93.51,12.03,68.88,0.27,27.51
2014,7,24,11,93.47,12.44,67.19,0.23,27.95
2014,7,24,12,93.42,12.93,66.44,0.19,28.09
2014,7,24,13,93.37,13.37,67.38,0.16,27.92
2014,7,24,14,93.34,13.61,69.19,0.14,27.44
2014,7,24,15,93.35,13.64,72.06,0.15,26.65
2014,7,24,16,93.4,13.14,77.25,0.16,25.56
2014,7,24,17,93.46,11.88,85.62,0.15,24.12
2014,7,24,18,93.52,10.08,92.94,0.15,23.07
2014,7,24,19,93.56,9.9,95.06,0.16,22.81
2014,7,24,20,93.6,9.67,95.44,0.16,22.73
2014,7,24,21,93.64,9.17,95.69,0.15,22.64
2014,7,24,22,93.65,8.55,96.19,0.13,22.53
2014,7,24,23,93.61,8.19,96.62,0.12,22.44
2014,7,25,0,93.54,8.83,96.62,0.1,22.36
2014,7,25,1,93.47,8.85,96.62,0.1,22.29
2014,7,25,2,93.45,8.4,97.06,0.1,22.15
2014,7,25,3,93.47,8.59,96.88,0.1,22.18
2014,7,25,4,93.49,8.5,97.06,0.09,22.23
