YEAR,MO,DY,HR,T2M,WS50M,WD50M,QV2M,PRECTOTCORR
2011,11,8,18,26.15,3.63,317.1,14.47,0
2011,11,8,19,24.87,4.4,320.48,14.53,0
2011,11,8,20,24.08,4.43,329.5,14.65,0
2011,11,8,21,23.52,4.11,344.77,14.71,0
2011,11,8,22,22.97,3.92,6.53,14.59,0
2011,11,8,23,22.33,4.12,29.53,14.28,0
2011,11,9,0,21.72,4.51,48.94,13.73,0
2011,11,9,1,21.16,4.91,64.33,13.06,0
2011,11,9,2,20.61,5.25,76.58,12.45,0
2011,11,9,3,20.06,5.67,86.53,11.96,0
2011,11,9,4,19.58,6.29,93.71,11.66,0
2011,11,9,5,19.21,7.07,98.84,11.47,0
2011,11,9,6,19.1,7.87,102.73,11.29,0
2011,11,9,7,20.88,7.85,105.59,11.66,0
2011,11,9,8,22.71,6.44,105.99,12.57,0
2011,11,9,9,25.12,5.15,106.21,14.59,0
2011,11,9,10,28.23,4.79,106.69,15.81,0
2011,11,9,11,30.84,4.75,104.97,14.28,0
2011,11,9,12,31.65,4,102.87,13.73,0
2011,11,9,13,31.81,3.15,100.28,13.67,0
2011,11,9,14,31.82,2.52,92.31,13.61,0
2011,11,9,15,32.19,2.33,76.99,12.63,0
2011,11,9,16,31.06,2.17,61.23,12.33,0
2011,11,9,17,29.25,1.6,25.44,13.85,0
2011,11,9,18,27.68,2.04,347.4,12.82,0
2011,11,9,19,26.28,2.76,339.98,13.18,0
2011,11,9,20,25.06,3.16,344.79,13.43,0
2011,11,9,21,24.16,3.31,0.14,13.49,0
2011,11,9,22,23.2,3.62,23.64,13.37,0
2011,11,9,23,22.06,4.32,46.9,13.18,0
2011,11,10,0,21.05,5.17,65.45,12.76,0
2011,11,10,1,20.24,5.96,78.97,12.27,0
2011,11,10,2,19.57,6.67,89.93,11.84,0
2011,11,10,3,19.1,7.39,98.09,11.41,0
2011,11,10,4,18.79,8.23,102.78,11.11,0
2011,11,10,5,18.55,8.81,105.16,10.8,0
2011,11,10,6,18.48,9.16,106.6,10.62,0
2011,11,10,7,19.97,8.5,108.38,10.99,0
2011,11,10,8,22.05,6.67,109.5,11.96,0
2011,11,10,9,24.63,4.94,110.84,13.79,0
2011,11,10,10,27.64,4.64,114.8,14.89,0
2011,11,10,11,30.25,4.76,117.7,13,0
2011,11,10,12,31.06,3.79,120.05,12.51,0
2011,11,10,13,31.33,2.79,122.18,12.33,0
2011,11,10,14,31.48,1.87,123.09,12.02,0
2011,11,10,15,31.54,1.08,117.12,12.02,0
2011,11,10,16,30.88,0.63,85,11.41,0
2011,11,10,17,28.94,0.88,308.5,11.35,0
2011,11,10,18,26.47,2.42,299.63,11.9,0
2011,11,10,19,24.87,3.22,307.9,12.51,0
2011,11,10,20,23.9,3.46,324.01,12.76,0
2011,11,10,21,23.12,3.61,346.6,12.94,0
2011,11,10,22,22.16,4.07,9.17,13.06,0
2011,11,10,23,21.27,4.69,28.23,13.06,0
2011,11,11,0,20.65,5.25,44.64,12.82,0
2011,11,11,1,20.19,5.6,58.93,12.39,0
2011,11,11,2,19.74,5.88,71.16,11.78,0
2011,11,11,3,19.26,6.09,78,11.11,0
2011,11,11,4,18.8,6.36,82.74,10.5,0
2011,11,11,5,18.37,6.7,86.26,10.07,0
2011,11,11,6,18.16,7.02,88.98,9.95,0
2011,11,11,7,20.63,6.93,90.78,10.93,0
2011,11,11,8,23.08,5.36,91.75,11.05,0
2011,11,11,9,25.05,3.48,89.61,12.76,0
2011,11,11,10,27.87,2.87,77.4,13.61,0
2011,11,11,11,30.12,2.72,62.62,13.31,0
2011,11,11,12,31.33,2.55,51.48,13.55,0
2011,11,11,13,31.84,2.32,39.53,13.43,0
2011,11,11,14,31.97,2.23,24.41,13.79,0
2011,11,11,15,32.26,2.55,18.77,12.94,0
2011,11,11,16,31.01,2.69,4.83,12.51,0
2011,11,11,17,27.47,3.33,328.74,15.44,0
2011,11,11,18,25.12,4.41,320.03,14.16,0
2011,11,11,19,23.94,4.82,326.44,14.22,0
2011,11,11,20,23.19,4.74,341.86,14.16,0
2011,11,11,21,22.62,4.66,1.73,14.04,0
2011,11,11,22,22.06,4.74,21.27,13.67,0
2011,11,11,23,21.51,4.96,39.12,13.12,0
2011,11,12,0,20.99,5.37,54.71,12.45,0
2011,11,12,1,20.44,6.05,67.14,11.78,0
2011,11,12,2,19.84,6.7,76.51,11.35,0
2011,11,12,3,19.32,7.21,83.15,11.17,0
2011,11,12,4,18.92,7.66,89.65,11.05,0
2011,11,12,5,18.62,7.84,95.09,11.05,0
2011,11,12,6,18.48,7.74,98.77,11.11,0
2011,11,12,7,20.53,7.12,100.82,11.84,0
2011,11,12,8,22.65,5.39,100.35,12.7,0
2011,11,12,9,24.94,3.72,97.72,14.47,0
2011,11,12,10,28.08,2.92,92.15,14.95,0
2011,11,12,11,30.58,2.38,83.78,13.98,0
2011,11,12,12,31.68,1.84,74.02,13.73,0
2011,11,12,13,32.16,1.41,60.88,13.49,0
2011,11,12,14,32.29,1.18,37.71,13.06,0
2011,11,12,15,32.58,1.48,23.04,12.45,0
2011,11,12,16,31.51,1.81,11.46,11.9,0
2011,11,12,17,28.61,2.26,334.59,14.4,0
2011,11,12,18,26.51,3.06,323.19,13.12,0
2011,11,12,19,25.23,3.38,328.51,12.94,0
2011,11,12,20,24.39,3.37,344.93,12.82,0
2011,11,12,21,23.54,3.53,8.52,12.7,0
2011,11,12,22,22.45,4.1,29.3,12.57,0
2011,11,12,23,21.55,4.81,45.13,12.21,0
2011,11,13,0,20.9,5.4,57.12,11.6,0
2011,11,13,1,20.37,5.86,66.24,10.93,0
2011,11,13,2,19.83,6.16,73.11,10.44,0
2011,11,13,3,19.3,6.43,78.58,10.25,0
2011,11,13,4,18.86,6.71,83.52,10.31,0
2011,11,13,5,18.55,7,88.21,10.38,0
2011,11,13,6,18.48,7.29,92.64,10.56,0
2011,11,13,7,20.94,7.37,97.19,11.6,0
2011,11,13,8,23.3,6.06,101.38,12.27,0
2011,11,13,9,25.37,4.34,104.06,14.22,0
2011,11,13,10,28.19,3.29,106.28,16.05,0
2011,11,13,11,30.98,2.74,109.16,14.95,0
2011,11,13,12,32.05,2.1,113.03,14.59,0
2011,11,13,13,32.51,1.49,119.52,14.34,0
2011,11,13,14,32.61,0.95,126.96,13.73,0
2011,11,13,15,32.79,0.43,121.68,13.31,0
2011,11,13,16,31.68,0.27,8.37,13.06,0
2011,11,13,17,29.22,1.47,302.01,14.1,0
2011,11,13,18,26.9,2.74,303.96,13.67,0
2011,11,13,19,25.54,3.21,317.46,13.49,0
2011,11,13,20,24.65,3.38,337.41,13.31,0
2011,11,13,21,23.84,3.63,358.89,13.18,0
2011,11,13,22,22.99,3.99,18.47,13.12,0
2011,11,13,23,22.27,4.36,35.74,12.88,0
2011,11,14,0,21.73,4.65,48.89,12.51,0
2011,11,14,1,21.19,5.04,60.85,12.08,0
2011,11,14,2,20.73,5.36,70.51,11.6,0
2011,11,14,3,20.24,5.72,78.89,11.29,0
2011,11,14,4,19.77,6.23,87.34,11.17,0
2011,11,14,5,19.38,6.86,95.22,11.11,0
2011,11,14,6,19.2,7.53,101.55,11.11,0
2011,11,14,7,21.08,7.67,106.46,11.78,0
2011,11,14,8,22.96,6.38,109.83,12.57,0
2011,11,14,9,25.13,4.9,112.97,14.53,0
2011,11,14,10,27.98,4.39,119.07,15.81,0
2011,11,14,11,30.23,4.12,125.74,15.69,0
2011,11,14,12,31.44,3.56,133.58,15.56,0
2011,11,14,13,31.83,2.82,145.03,15.62,0
2011,11,14,14,31.84,2.07,158.48,15.5,0
2011,11,14,15,32.15,1.31,169.02,14.77,0
2011,11,14,16,31.51,0.53,186.81,13.92,0
2011,11,14,17,29.05,1.41,271.59,15.26,0
2011,11,14,18,26.83,2.66,283.22,15.2,0
2011,11,14,19,25.65,3.03,293.39,15.14,0
2011,11,14,20,25.06,2.89,306.31,14.89,0
2011,11,14,21,24.73,2.67,326.08,14.53,0
2011,11,14,22,24.4,2.71,351.38,14.59,0
2011,11,14,23,23.85,3.1,15.33,14.47,0
2011,11,15,0,23.31,3.58,33.24,14.1,0
2011,11,15,1,22.73,4.07,49.12,13.67,0
2011,11,15,2,22.01,4.57,62.21,13.18,0
2011,11,15,3,21.19,5.3,74.08,12.76,0
2011,11,15,4,20.43,6.27,84.14,12.39,0
2011,11,15,5,19.93,7.32,91.96,12.15,0
2011,11,15,6,19.73,8.22,97.04,12.02,0
2011,11,15,7,20.94,7.97,99.02,12.33,0
2011,11,15,8,22.63,6.71,98.64,13.12,0
2011,11,15,9,25.12,5.86,97.89,14.65,0
2011,11,15,10,28.16,5.8,97.66,15.32,0
2011,11,15,11,30.29,5.68,98.39,14.89,0
2011,11,15,12,31.21,4.79,97.77,14.77,0
2011,11,15,13,31.58,3.73,94.33,14.95,0
2011,11,15,14,31.59,2.85,86.54,15.14,0
2011,11,15,15,32.18,2.53,74.03,14.28,0
2011,11,15,16,31.05,2.19,59.6,13.79,0
2011,11,15,17,29.34,1.51,19.28,14.95,0
2011,11,15,18,27.75,2.1,339.74,14.28,0
2011,11,15,19,26.19,2.98,333.84,14.65,0
2011,11,15,20,25.15,3.27,344.34,14.77,0
2011,11,15,21,24.55,3.25,7.47,14.59,0
2011,11,15,22,23.77,3.69,37.6,14.34,0
2011,11,15,23,22.73,4.81,62.02,13.85,0
2011,11,16,0,21.89,6.27,78.14,13.18,0
2011,11,16,1,21.25,7.64,87.89,12.51,0
2011,11,16,2,20.7,8.25,93.04,12.21,0
2011,11,16,3,20.25,8.46,95.14,12.02,0
2011,11,16,4,19.89,8.66,95.9,11.84,0
2011,11,16,5,19.63,8.9,96.71,11.66,0
2011,11,16,6,19.5,9.11,97.98,11.41,0
2011,11,16,7,20.8,8.55,99.2,11.66,0
2011,11,16,8,22.72,7.03,99.79,12.39,0
2011,11,16,9,25.19,5.94,101,13.92,0
2011,11,16,10,28.19,5.66,100.18,14.83,0
2011,11,16,11,30.37,5.45,97.41,13,0
2011,11,16,12,30.94,4.62,92.62,12.7,0
2011,11,16,13,31.01,3.88,86.77,12.63,0
2011,11,16,14,30.92,3.43,79.1,12.76,0
2011,11,16,15,31.36,3.46,70.62,12.02,0
2011,11,16,16,29.92,3.25,63.43,11.84,0
2011,11,16,17,27.71,2.37,47.27,13.31,0
2011,11,16,18,26.57,2.25,25.05,11.72,0
2011,11,16,19,25.41,2.66,18.12,11.66,0
2011,11,16,20,24.1,3.17,27.26,11.84,0
2011,11,16,21,22.79,3.91,46.22,11.84,0
2011,11,16,22,21.31,5.11,65.98,11.78,0
2011,11,16,23,20.08,6.63,80.37,11.29,0
2011,11,17,0,19.19,8.07,90,10.56,0
2011,11,17,1,18.52,9.19,96.3,9.77,0
2011,11,17,2,17.91,9.56,98.18,9.28,0
2011,11,17,3,17.37,9.64,97.49,8.91,0
2011,11,17,4,17.01,9.72,96.93,8.79,0
2011,11,17,5,16.76,9.75,97.05,8.73,0
2011,11,17,6,16.65,9.72,97.71,8.79,0
2011,11,17,7,18.45,8.89,98.74,9.16,0
2011,11,17,8,20.89,7.06,100.14,9.95,0
2011,11,17,9,23.63,5.38,101.21,11.66,0
2011,11,17,10,26.57,5.11,102.97,13,0
2011,11,17,11,29.24,5.34,105.36,10.68,0
2011,11,17,12,30.04,4.39,105.92,10.25,0
2011,11,17,13,30.24,3.51,104.31,10.31,0
2011,11,17,14,30.24,2.85,99.62,10.31,0
2011,11,17,15,30.51,2.62,91.37,9.89,0
2011,11,17,16,29.48,2.43,83.9,9.09,0
2011,11,17,17,27.57,1.46,69.34,10.19,0
2011,11,17,18,26.76,1.22,26.73,8.48,0
2011,11,17,19,25.26,2,9.65,8.61,0
2011,11,17,20,23.33,3.07,15.03,9.28,0
2011,11,17,21,21.42,4.17,24.6,9.7,0
2011,11,17,22,19.97,5.1,35.39,9.89,0
2011,11,17,23,19.06,5.77,46.65,9.83,0
2011,11,18,0,18.39,6.27,58.25,9.58,0
2011,11,18,1,17.8,6.71,69.2,9.16,0
2011,11,18,2,17.25,7.15,78.08,8.73,0
2011,11,18,3,16.77,7.64,85.25,8.54,0
2011,11,18,4,16.44,8.23,91.41,8.42,0
2011,11,18,5,16.25,8.81,96.26,8.42,0
2011,11,18,6,16.28,9.26,99.57,8.48,0
2011,11,18,7,18.58,8.9,101.44,9.16,0
2011,11,18,8,21.15,7.19,101.98,10.13,0
2011,11,18,9,23.81,5.57,102.15,11.96,0
2011,11,18,10,26.76,4.94,102.52,13.67,0
2011,11,18,11,29.76,5.21,101.06,11.6,0
2011,11,18,12,30.56,4.5,97.98,10.99,0
2011,11,18,13,30.82,3.79,94.73,10.93,0
2011,11,18,14,30.65,3.33,90.27,11.29,0
2011,11,18,15,31.33,3.27,84.37,10.19,0
2011,11,18,16,29.8,2.79,78.53,10.25,0
2011,11,18,17,28.07,1.48,55.3,10.86,0
2011,11,18,18,26.94,1.57,8.85,9.34,0
2011,11,18,19,24.87,2.5,4.84,10.19,0
2011,11,18,20,23.23,3.35,15.98,10.5,0
2011,11,18,21,21.79,4.04,30.74,10.8,0
2011,11,18,22,20.7,4.61,45.75,10.8,0
2011,11,18,23,19.8,5.12,60,10.56,0
2011,11,19,0,18.98,5.71,73.72,10.25,0
2011,11,19,1,18.25,6.46,85.35,9.83,0
2011,11,19,2,17.69,7.3,93.56,9.4,0
2011,11,19,3,17.3,8.26,99.09,9.09,0
2011,11,19,4,17.08,8.99,102.49,8.79,0
2011,11,19,5,16.94,9.45,103.97,8.61,0
2011,11,19,6,16.89,9.71,104.54,8.54,0
2011,11,19,7,18.98,9.16,104.77,8.97,0
2011,11,19,8,21.41,7.17,103.75,9.77,0
2011,11,19,9,23.88,5.14,101.4,11.54,0
2011,11,19,10,26.56,4.34,99.43,13.67,0
2011,11,19,11,29.8,5.17,99.22,12.02,0
2011,11,19,12,30.88,5.14,96.98,11.41,0
2011,11,19,13,31.23,4.7,94.87,11.6,0
2011,11,19,14,31.47,4.17,89.25,12.02,0
2011,11,19,15,31.9,4.03,79.84,10.93,0
2011,11,19,16,30.44,3.19,67.57,11.9,0
2011,11,19,17,28.39,2.02,25.18,12.21,0
2011,11,19,18,26.35,2.73,358.85,11.11,0
2011,11,19,19,24.65,3.46,1.55,11.35,0
2011,11,19,20,23.3,3.83,17.21,11.66,0
2011,11,19,21,22.09,4.36,42.03,11.6,0
2011,11,19,22,20.7,5.43,63.21,11.29,0
2011,11,19,23,19.61,6.62,77.24,10.62,0
2011,11,20,0,18.85,7.66,86.26,9.95,0
2011,11,20,1,18.33,8.56,92.35,9.4,0
2011,11,20,2,18.01,9.13,95.15,9.09,0
2011,11,20,3,17.8,9.38,94.73,8.91,0
2011,11,20,4,17.65,9.54,93.61,8.85,0
2011,11,20,5,17.52,9.61,92.84,8.79,0
2011,11,20,6,17.46,9.59,92.24,8.85,0
2011,11,20,7,19.68,8.87,92.37,9.58,0
2011,11,20,8,22.22,6.96,93.34,10.31,0
2011,11,20,9,24.6,4.94,94.17,12.02,0
2011,11,20,10,27.22,4.02,90,14.34,0
2011,11,20,11,30.59,4.87,85.5,12.82,0
2011,11,20,12,31.81,4.75,83.87,11.9,0
2011,11,20,13,32.13,4.1,81.67,12.08,0
2011,11,20,14,32.27,3.68,76.76,12.33,0
2011,11,20,15,32.41,3.7,71.14,11.11,0
2011,11,20,16,30.96,2.78,62.35,11.78,0
2011,11,20,17,29.29,1.51,16.19,11.54,0
2011,11,20,18,26.97,2.03,346.18,11.29,0
2011,11,20,19,25.48,2.4,358.32,11.6,0
2011,11,20,20,24.48,2.8,30.85,11.72,0
2011,11,20,21,23.07,3.98,63.28,11.66,0
2011,11,20,22,21.08,5.87,82.66,11.41,0
2011,11,20,23,20,7.78,92.36,10.62,0
2011,11,21,0,19.36,9.15,96.77,9.89,0
2011,11,21,1,18.87,9.82,96.9,9.46,0
2011,11,21,2,18.5,10.04,94.24,9.28,0
2011,11,21,3,18.21,10.12,91.24,9.22,0
2011,11,21,4,17.96,10.15,89.56,9.16,0
2011,11,21,5,17.71,10.13,89.25,9.09,0
2011,11,21,6,17.55,10.09,89.38,9.03,0
2011,11,21,7,19.13,9.34,89.09,9.34,0
2011,11,21,8,21.43,7.52,90.06,10.19,0
2011,11,21,9,24.12,5.91,90.61,11.78,0
2011,11,21,10,27.26,5.55,88.14,13.24,0
2011,11,21,11,30.12,5.98,85.5,11.84,0
2011,11,21,12,30.94,5.52,84.15,11.9,0
2011,11,21,13,31.21,4.91,82.87,12.15,0
2011,11,21,14,31.44,4.53,80.98,12.45,0
2011,11,21,15,31.71,4.51,78.51,11.54,0
2011,11,21,16,29.96,3.69,76.64,12.33,0
2011,11,21,17,27.9,2.26,68.75,12.94,0
2011,11,21,18,27.25,1.84,52.06,10.62,0
2011,11,21,19,26.11,2.12,46.94,10.56,0
2011,11,21,20,24.48,2.87,58.34,10.99,0
2011,11,21,21,22.77,4.12,72.46,11.17,0
2011,11,21,22,20.88,5.69,82.27,11.11,0
2011,11,21,23,19.74,7.28,89.08,10.62,0
2011,11,22,0,19.02,8.48,93.91,10.01,0
2011,11,22,1,18.51,9.13,96.83,9.58,0
2011,11,22,2,18.08,9.38,97.46,9.28,0
2011,11,22,3,17.72,9.37,97.14,9.16,0
2011,11,22,4,17.47,9.28,97.15,9.16,0
2011,11,22,5,17.32,9.32,97.18,9.09,0
2011,11,22,6,17.27,9.43,96.9,9.03,0
2011,11,22,7,19.33,9.01,96.82,9.4,0
2011,11,22,8,21.62,7.12,96.43,10.13,0
2011,11,22,9,24.05,5.26,94.52,11.72,0
2011,11,22,10,26.97,4.82,88.89,12.88,0
2011,11,22,11,29.58,5.13,82.75,11.11,0
2011,11,22,12,30.22,4.64,79.73,11.05,0
2011,11,22,13,30.39,4.04,79.3,11.17,0
2011,11,22,14,30.28,3.58,77.78,11.41,0
2011,11,22,15,30.68,3.56,74.47,10.99,0
2011,11,22,16,29.26,3.14,69.44,11.11,0
2011,11,22,17,27.32,1.95,47.6,11.78,0
2011,11,22,18,26.27,1.94,16.9,10.38,0
2011,11,22,19,24.8,2.39,16.36,10.68,0
2011,11,22,20,23.61,2.95,38.45,10.74,0
2011,11,22,21,22.23,4.23,64.29,10.8,0
2011,11,22,22,20.34,6.09,80.92,10.8,0
2011,11,22,23,19.39,7.91,89.94,10.31,0
2011,11,23,0,18.83,9.08,93.65,9.89,0
2011,11,23,1,18.37,9.62,94.52,9.58,0
2011,11,23,2,17.89,9.67,93.52,9.4,0
2011,11,23,3,17.43,9.61,91.82,9.28,0
2011,11,23,4,17.08,9.6,89.86,9.16,0
2011,11,23,5,16.76,9.66,87.87,8.97,0
2011,11,23,6,16.56,9.77,86.74,8.79,0
2011,11,23,7,18.1,9.22,86.21,8.97,0
2011,11,23,8,20.43,7.76,86.07,9.64,0
2011,11,23,9,23.23,6.47,85.29,10.99,0
2011,11,23,10,26.4,6.51,86.84,11.84,0
2011,11,23,11,28.79,6.87,92.02,10.38,0
2011,11,23,12,29.56,5.95,96.02,10.19,0
2011,11,23,13,29.89,4.99,98.19,10.25,0
2011,11,23,14,30.1,4.28,96.4,10.56,0
2011,11,23,15,30.37,3.97,90.79,9.58,0
2011,11,23,16,28.51,3.28,82.87,11.05,0
2011,11,23,17,26.14,2.54,64.07,11.41,0
2011,11,23,18,24.73,3,50.29,10.25,0
2011,11,23,19,22.98,4.01,51.01,10.44,0
2011,11,23,20,21.3,5.25,60.31,10.5,0
2011,11,23,21,20.09,6.7,71.71,10.44,0
2011,11,23,22,19.36,8.08,80.32,10.13,0
2011,11,23,23,18.83,9.02,86.13,9.89,0
2011,11,24,0,18.42,9.44,90.81,9.77,0
2011,11,24,1,18.03,9.5,93.91,9.89,0
2011,11,24,2,17.68,9.4,95.82,10.01,0
2011,11,24,3,17.33,9.39,97.51,10.13,0
2011,11,24,4,17.12,9.5,98.8,10.25,0
2011,11,24,5,16.99,9.6,99.88,10.31,0
2011,11,24,6,16.9,9.62,100.39,10.25,0
2011,11,24,7,17.88,9.04,100.5,10.44,0
2011,11,24,8,20.32,8.02,101.91,11.11,0
2011,11,24,9,23.48,7.32,103.89,12.27,0
2011,11,24,10,26.44,7.48,107.51,12.88,0
2011,11,24,11,28.48,6.96,111.67,13.18,0
2011,11,24,12,29.65,5.86,113.32,13,0
2011,11,24,13,30.13,4.79,111.54,12.7,0
2011,11,24,14,30.03,4.04,105.81,12.76,0
2011,11,24,15,30.26,3.82,97.17,12.08,0
2011,11,24,16,28.55,3.38,89.6,12.94,0
2011,11,24,17,26.35,2.67,76.65,12.88,0
2011,11,24,18,25.3,2.77,60.48,11.41,0
2011,11,24,19,23.9,3.48,53.31,11.41,0
2011,11,24,20,22.42,4.36,56.03,11.35,0
2011,11,24,21,21.07,5.52,64.78,11.17,0
2011,11,24,22,20.1,6.92,73.67,10.8,0
2011,11,24,23,19.42,8.14,80.33,10.31,0
2011,11,25,0,18.94,8.97,86,9.83,0
2011,11,25,1,18.58,9.53,90.94,9.46,0
2011,11,25,2,18.31,9.81,93.79,9.34,0
2011,11,25,3,18.08,9.9,94.75,9.34,0
2011,11,25,4,17.9,9.92,94.88,9.4,0
2011,11,25,5,17.68,9.89,94.76,9.46,0
2011,11,25,6,17.47,9.78,94.77,9.58,0
2011,11,25,7,18.49,8.98,94.49,9.95,0
2011,11,25,8,20.83,7.69,94.43,10.8,0
2011,11,25,9,23.82,6.84,95.44,12.33,0
2011,11,25,10,27,7.59,100.5,13.31,0
2011,11,25,11,29.12,7.51,104.7,13.12,0
2011,11,25,12,30.01,6.57,106.73,12.94,0
2011,11,25,13,30.28,5.68,106.87,12.88,0
2011,11,25,14,30.33,5.09,104.31,13,0
2011,11,25,15,30.17,4.8,99.28,12.39,0
2011,11,25,16,28.27,4.02,92.12,14.59,0
2011,11,25,17,25.98,3.42,78.25,13.67,0
2011,11,25,18,24.65,3.76,67.27,12.39,0
2011,11,25,19,23.22,4.59,64.39,12.27,0
2011,11,25,20,21.98,5.65,66.55,11.96,0
2011,11,25,21,21.12,6.84,70.65,11.6,0
2011,11,25,22,20.48,7.96,75.21,11.17,0
2011,11,25,23,19.97,8.77,78.9,10.8,0
2011,11,26,0,19.57,9.22,81.92,10.5,0
2011,11,26,1,19.29,9.43,84.72,10.31,0
2011,11,26,2,19.07,9.46,87.49,10.31,0
2011,11,26,3,18.83,9.47,90.19,10.38,0
2011,11,26,4,18.57,9.45,93.36,10.5,0
2011,11,26,5,18.32,9.14,96.18,10.62,0
2011,11,26,6,18.19,8.82,98.09,10.68,0
2011,11,26,7,19.01,8.17,99.53,10.99,0
2011,11,26,8,21.03,6.91,99.82,11.66,0
2011,11,26,9,23.66,5.7,100.19,12.88,0
2011,11,26,10,26.52,5.7,103.64,14.1,0
2011,11,26,11,29.15,5.91,108.03,14.1,0
2011,11,26,12,30.48,4.93,108.09,14.4,0
2011,11,26,13,31.09,3.9,103.42,14.65,0
2011,11,26,14,31.26,3.13,94.43,14.77,0
2011,11,26,15,31.4,2.94,81.89,14.89,0
2011,11,26,16,30.37,2.94,69.98,14.59,0
2011,11,26,17,27.87,2.75,48.8,15.99,0
2011,11,26,18,26.47,3.31,36.17,14.77,0
2011,11,26,19,25.31,4.16,38.53,14.71,0
2011,11,26,20,24.37,5.11,49.03,14.53,0
2011,11,26,21,23.63,6.13,62.19,14.22,0
2011,11,26,22,23.12,7.05,74.26,13.98,0
2011,11,26,23,22.9,7.61,83.28,13.85,0
2011,11,27,0,22.73,7.72,88.96,13.85,0
2011,11,27,1,22.62,7.78,91.21,13.79,0
2011,11,27,2,22.47,7.59,89.35,13.92,0
2011,11,27,3,22.36,7.36,85.01,13.98,0
2011,11,27,4,22.19,7.28,80.23,14.04,0
2011,11,27,5,21.98,7.32,75.86,13.98,0
2011,11,27,6,21.75,7.37,73.49,13.85,0
2011,11,27,7,22.5,6.67,74.86,14.04,0
2011,11,27,8,23.89,5.39,76.25,14.65,0
2011,11,27,9,25.98,6.12,85.39,15.5,0
2011,11,27,10,28.08,6.85,92.88,15.93,0
2011,11,27,11,29.55,6.82,97.44,16.05,0
2011,11,27,12,30.69,6.21,101.99,16.05,0
2011,11,27,13,31.49,5.27,103.29,15.99,0
2011,11,27,14,31.8,4.54,102.32,16.17,0
2011,11,27,15,32.21,4.25,98.77,15.81,0
2011,11,27,16,31.15,3.23,88.89,15.93,0
2011,11,27,17,29.4,2.09,50.3,17.15,0
2011,11,27,18,27.8,2.69,26.42,16.42,0
2011,11,27,19,26.5,3.45,34.19,16.54,0
2011,11,27,20,25.75,4.18,53.43,16.42,0
2011,11,27,21,25.08,4.99,71.45,15.99,0
2011,11,27,22,24.39,5.96,85.04,15.44,0
2011,11,27,23,23.73,6.99,94.74,14.83,0
2011,11,28,0,23.21,7.83,101.86,14.34,0
2011,11,28,1,22.77,8.04,104.29,14.04,0
2011,11,28,2,22.46,7.75,101.68,13.92,0
2011,11,28,3,22.26,7.67,96.91,13.85,0
2011,11,28,4,22.15,7.78,92.93,13.79,0
2011,11,28,5,22.08,7.73,90.52,13.79,0
2011,11,28,6,22.13,7.6,90.18,13.85,0
2011,11,28,7,23.05,6.99,90.7,14.16,0
2011,11,28,8,24.26,5.92,91.82,14.65,0
2011,11,28,9,25.88,6.17,99.18,15.44,0
2011,11,28,10,28.05,7.23,105.54,15.93,0
2011,11,28,11,29.76,7.65,109.14,15.99,0
2011,11,28,12,30.86,7.51,112.24,15.99,0.01
2011,11,28,13,31.4,6.9,115.61,16.05,0.01
2011,11,28,14,31.44,6.09,119.53,16.48,0.01
2011,11,28,15,31.24,5.32,121.5,16.78,0.01
2011,11,28,16,30.05,3.53,124.71,17.03,0.01
2011,11,28,17,28.97,0.61,111.94,17.15,0.01
2011,11,28,18,27.09,2.1,349.7,18.07,0.01
2011,11,28,19,25.86,4.07,4.41,17.76,0.01
2011,11,28,20,25.29,5.07,24.08,17.21,0
2011,11,28,21,24.91,5.46,44.94,16.85,0
2011,11,28,22,24.54,5.54,64.63,16.48,0
2011,11,28,23,24.17,5.76,81.19,16.05,0
2011,11,29,0,23.74,6.2,91.66,15.62,0
2011,11,29,1,23.24,6.59,98.31,15.2,0
2011,11,29,2,22.83,6.78,101.5,15.01,0
2011,11,29,3,22.5,6.9,102.49,14.89,0
2011,11,29,4,22.3,7.05,102.34,14.77,0
2011,11,29,5,22.19,7.25,101.76,14.65,0
2011,11,29,6,22.14,7.4,102.19,14.53,0
2011,11,29,7,23.08,6.79,104.05,14.71,0
2011,11,29,8,24.76,5.64,110.17,15.44,0.03
2011,11,29,9,27.28,6.08,122.51,15.99,0.01
2011,11,29,10,29.42,6.49,127.02,16.17,0.01
2011,11,29,11,30.7,6.29,126.67,16.48,0.08
2011,11,29,12,31.5,5.75,126.54,16.66,0.09
2011,11,29,13,31.98,5.02,126.83,16.78,0.04
2011,11,29,14,32.04,4.32,125.5,17.03,0.01
2011,11,29,15,32.34,3.93,121,16.97,0.01
2011,11,29,16,31.51,3.09,118.7,16.6,0.01
2011,11,29,17,30.65,1.2,122.56,16.85,0
2011,11,29,18,30.16,0.37,56.98,16.36,0
2011,11,29,19,29.04,1.06,34.51,17.03,0.01
2011,11,29,20,28.18,1.6,42.63,17.21,0.01
2011,11,29,21,27.52,1.75,50.98,17.15,0
2011,11,29,22,27.01,1.65,62.58,16.97,0.02
2011,11,29,23,26.55,1.47,78.33,16.66,0
2011,11,30,0,26.1,1.49,98.13,16.48,0
2011,11,30,1,25.54,1.76,113.27,16.36,0
2011,11,30,2,24.84,2.22,118.19,16.3,0
2011,11,30,3,23.98,2.92,115.54,16.05,0
2011,11,30,4,23.28,3.97,111.61,15.75,0
2011,11,30,5,22.74,5.11,108.91,15.32,0
